comm_insee;NOM_COM;Nb_log_pp_2022;Prop_logvac_pp_2A_010121
23240;Saint-Silvain-Bas-le-Roc;300;14
23243;Saint-Silvain-sous-Toulx;;
23244;Saint-Sulpice-le-Dunois;544;6,4
23245;Saint-Sulpice-le-Guérétois;1 093;6,5
23247;Saint-Vaury;980;9
23250;Saint-Yrieix-les-Bois;263;5,7
23254;Toulx-Sainte-Croix;304;22
23257;Vallière;624;8
23260;Vidaillat;;
23261;Viersat;222;13,1
24001;Abjat-sur-Bandiat;552;8,7
24002;Agonac;871;3,7
24005;Alles-sur-Dordogne;265;5,3
24006;Allas-les-Mines;188;9
24007;Allemans;;
24008;Angoisse;386;8,3
24009;Anlhiac;;
24010;Annesse-et-Beaulieu;694;3,3
24011;Antonne-et-Trigonant;563;3,9
24014;Aubas;385;2,9
24016;Augignac;565;7,1
24018;Auriac-du-Périgord;324;7,1
24019;Azerat;354;6,2
24020;La Bachellerie;536;4,9
24021;Badefols-d'Ans;327;7,3
24026;Bassillac et Auberoche;2 354;3,7
24028;Beaumontois en Périgord;1 227;7,7
24030;Beauregard-de-Terrasson;390;4,1
24032;Beauronne;256;5,5
24035;Pays de Belvès;1 088;9,2
24037;Bergerac;15 977;5,2
24038;Bertric-Burée;;
24040;Beynac-et-Cazenac;398;3
24042;Biras;361;3,3
24050;Borrèze;255;7,5
24053;Boulazac Isle Manoire;4 580;2
24054;Bouniagues;321;5,9
24055;Bourdeilles;515;12,6
24064;Brantôme en Périgord;2 493;6,3
24067;Le Bugue;2 014;6,8
24068;Le Buisson-de-Cadouin;1 484;7,1
24070;Busserolles;509;9,8
24071;Bussière-Badil;368;15,8
24073;Calès;310;5,8
24074;Calviac-en-Périgord;388;5,2
24077;Campsegret;271;4,8
24080;Capdrot;274;9,5
24081;Carlux;518;4,6
24082;Carsac-Aillac;1 041;3,2
24086;Castelnaud-la-Chapelle;418;6
24087;Castels et Bézenac;637;3,6
24088;Cause-de-Clérans;;
24089;Cazoulès;;
24090;Celles;409;4,2
24091;Cénac-et-Saint-Julien;878;4
24094;Chalagnac;234;5,6
24095;Chalais;288;6,3
24096;Champagnac-de-Belair;452;4,6
24097;Champagne-et-Fontaine;;
24098;Champcevinel;1 477;2,3
24100;Champniers-et-Reilhac;381;9,4
24102;Chancelade;2 148;2,7
24104;Chantérac;387;3,6
24106;La Chapelle-Aubareil;386;3,1
24107;La Chapelle-Faucher;;
24108;La Chapelle-Gonaguet;501;2,6
24115;Château-l'Évêque;1 118;4,7
24117;Les Coteaux Périgourdins;322;5,6
24119;Cherval;245;5,7
24120;Cherveix-Cubas;462;6,5
24126;Colombier;;
24129;Condat-sur-Trincou;306;4,9
24130;Condat-sur-Vézère;483;4,3
24133;La Coquille;902;8,9
24134;Corgnac-sur-l'Isle;590;5,6
24137;Coulaures;474;3,8
24138;Coulounieix-Chamiers;3 425;2,2
24139;Coursac;979;1,6
24140;Cours-de-Pile;767;2,9
24142;Coux et Bigaroque-Mouzens;1 016;3,8
24143;Couze-et-Saint-Front;491;8,1
24145;Creysse;839;4,8
24147;Cubjac-Auvézère-Val d'Ans;805;6,1
24150;Daglan;522;6,3
24152;Domme;776;3,7
24155;Douville;;
24156;La Douze;610;4,3
24157;Douzillac;484;4,1
24158;Dussac;295;7,8
24159;Échourgnac;268;9,7
24164;Excideuil;759;9,5
24165;Eygurande-et-Gardedeuil;255;4,3
24167;Eymet;1 773;7,3
24168;Plaisance;310;6,5
24171;Eyzerac;;
24172;Les Eyzies;1 134;5,6
24177;FAUX;400;4,5
24180;Firbeix;236;9,7
24182;Le Fleix;855;6,5
24186;Fonroque;;
24188;Fossemagne;389;7,2
24189;Fougueyrolles;273;11
24193;Gageac-et-Rouillac;;
24194;Gardonne;775;4,8
24196;Génis;424;7,1
24197;Ginestet;;
24200;Grand-Brassac;398;7,3
24205;Grignols;372;3,8
24207;Groléjac;507;5,3
24210;Hautefort;597;5,5
24211;Issac;;
24212;Issigeac;503;10,7
24214;Javerlhac-et-la-Chapelle-Saint-Robert;595;9,9
24217;Journiac;328;4,3
24218;Jumilhac-le-Grand;949;11,7
24220;Lacropte;371;4,3
24222;La Force;1 258;3,2
24223;Lalinde;1 927;5,7
24224;Lamonzie-Montastruc;423;5,4
24225;Lamonzie-Saint-Martin;1 232;3,7
24226;Lamothe-Montravel;761;4,7
24227;Lanouaille;603;6,3
24228;Lanquais;333;4,8
24229;Le Lardin-Saint-Lazare;940;6,1
24236;Léguillac-de-l'Auche;460;2,4
24237;Lembras;691;3,5
24240;Limeuil;314;6,1
24243;Lisle;651;5,7
24248;Lussas-et-Nontronneau;;
24251;Manzac-sur-Vern;;
24252;Marcillac-Saint-Quentin;489;4,5
24253;Mareuil en Périgord;1 833;8,5
24255;Marquay;403;4
24256;Marsac-sur-l'Isle;1 467;2,1
24259;Eyraud-Crempse-Maurens;1 031;6,4
24260;Mauzac-et-Grand-Castang;360;5,8
24261;Mauzens-et-Miremont;271;4,4
24264;Ménesplet;950;3,6
24266;Mensignac;731;3
24268;Meyrals;435;3,4
24269;Mialet;592;8,1
24271;Milhac-de-Nontron;460;6,3
24274;Monbazillac;526;8,7
24276;Monestier;296;7,4
24280;Monpazier;399;15,5
24285;Montagnac-la-Crempse;276;10,5
24286;Montagrier;322;4
24289;Montcaret;810;6,5
24291;Montignac;2 242;5,5
24292;Montpeyroux;;
24294;Montpon-Ménestérol;3 458;5
24295;Montrem;670;3,7
24296;Mouleydier;680;5
24297;Moulin-Neuf;471;4,9
24299;Mussidan;1 750;7,3
24302;Nailhac;249;6,4
24304;Nantheuil;608;3,5
24305;Nanthiat;;
24308;Négrondes;445;6,3
24309;Neuvic;1 695;4,4
24311;Nontron;1 995;10,1
24312;Sanilhac;2 301;2,8
24316;Parcoul-Chenaud;564;9,6
24317;Paulin;166;6,6
24319;Paussac-et-Saint-Vivien;;
24320;Payzac;717;7,3
24321;Pazayac;;
24322;Périgueux;18 094;5,2
24324;Peyrignac;304;6,3
24328;Piégut-Pluviers;933;7,8
24329;Le Pizou;787;4,2
24330;Plazac;606;3,8
24331;Pomport;441;6,8
24335;Port-Sainte-Foy-et-Ponchapt;1 282;6,7
24336;Prats-de-Carlux;348;4,3
24338;Pressignac-Vicq;304;3,6
24340;Prigonrieux;1 928;2,6
24341;Proissans;642;2,5
24346;Quinsac;;
24350;Razac-sur-l'Isle;1 166;2,7
24352;Ribérac;2 314;9,2
24353;La Rochebeaucourt-et-Argentine;310;10
24354;La Roche-Chalais;1 796;6,2
24355;La Roque-Gageac;407;3,7
24356;Rouffignac-Saint-Cernin-de-Reilhac;1 177;5,9
24357;Rouffignac-de-Sigoulès;184;9,2
24360;Sagelat;248;6
24362;Val de Louyre et Caudeau;1 182;6,6
24364;Coly-Saint-Amand;423;4,7
24366;Saint-André-d'Allas;549;4,4
24370;Saint-Antoine-de-Breuilh;919;4,4
24371;Saint-Aquilin;;
24372;Saint-Astier;2 782;5,5
24376;Saint Aulaye-Puymangou;866;5
24379;Saint-Avit-Sénieur;;
24380;Saint-Barthélemy-de-Bellegarde;310;5,2
24382;Saint-Capraise-de-Lalinde;339;9,4
24388;Saint-Chamassy;440;2,7
24392;Saint-Crépin-et-Carlucet;378;5,3
24395;Saint-Cybranet;316;4,4
24396;Saint-Cyprien;1 195;7,9
24398;Saint-Estèphe;460;5,7
24401;Sainte-Eulalie-d'Ans;;
24409;Saint-Front-de-Pradoux;647;2,2
24410;Saint-Front-la-Rivière;388;7,5
24412;Saint-Geniès;690;5,8
24414;Saint-Georges-de-Montclard;193;5,7
24417;Saint-Germain-des-Prés;364;4,4
24418;Saint-Germain-du-Salembre;527;5,9
24419;Saint-Germain-et-Mons;462;3
24423;Saint-Julien-Innocence-Eulalie;;
24425;Saint-Jean-de-Côle;;
24428;Saint-Jory-de-Chalais;370;5,7
24429;Saint-Jory-las-Bloux;179;7,3
24432;Saint-Julien-de-Lampon;506;3,2
24436;Saint-Laurent-des-Hommes;652;4,9
24437;Saint-Laurent-des-Vignes;475;2,9
24442;Saint-Léon-sur-l'Isle;940;2,9
24443;Saint-Léon-sur-Vézère;405;3,7
24444;Saint-Louis-en-l'Isle;;
24449;Saint-Martial-d'Artenset;586;4,6
24450;Saint-Martial-de-Nabirat;447;4,9
24451;Saint-Martial-de-Valette;506;6,7
24453;Saint-Martin-de-Fressengeas;;
24454;Saint-Martin-de-Gurson;360;3,1
24455;Saint-Martin-de-Ribérac;450;4,9
24460;Saint-Méard-de-Drône;;
24461;Saint-Méard-de-Gurçon;493;5,9
24462;Saint-Médard-de-Mussidan;860;4
24463;Saint-Médard-d'Excideuil;373;6,2
24471;Sainte-Nathalène;378;3,7
24472;Saint-Nexans;500;4,2
24473;Sainte-Orse;331;7,3
24476;Saint-Pantaly-d'Excideuil;;
24479;Saint-Pardoux-la-Rivière;835;5,5
24481;Saint-Paul-la-Roche;;
24482;Saint-Paul-Lizonne;233;6,9
24484;Saint-Pierre-de-Chignac;490;5,1
24485;Saint-Pierre-de-Côle;346;9
24486;Saint-Pierre-de-Frugie;360;8,3
24487;Saint-Pierre-d'Eyraud;812;3,3
24488;Saint-Pompont;356;6,7
24490;Saint Privat en Périgord;797;6,8
24491;Saint-Rabier;370;7
24494;Saint-Rémy;267;7,5
24498;Saint-Saud-Lacoussière;797;6,1
24499;Saint-Sauveur;405;2,7
24501;Saint-Seurin-de-Prats;315;4,1
24504;Saint-Sulpice-de-Roumagnac;196;7,1
24505;Saint-Sulpice-d'Excideuil;281;6,8
24509;Saint-Vincent-de-Connezac;;
24510;Saint-Vincent-de-Cosse;294;6,1
24511;Saint-Vincent-Jalmoutiers;159;8,8
24515;Salagnac;593;9,6
24516;Salignac-Eyvigues;803;4,5
24519;Sarlande;293;6,5
24520;Sarlat-la-Canéda;6 388;6,4
24521;Sarliac-sur-l'Isle;463;2,4
24522;Sarrazac;;
24523;Saussignac;;
24526;Savignac-Lédrier;516;7,6
24527;Savignac-les-Églises;602;4,5
24529;Segonzac;112;9,8
24531;Sergeac;;
24534;Sigoulès-et-Flaugeac;653;8,7
24538;Siorac-en-Périgord;739;5,5
24540;Sorges et Ligueux en Périgord;924;4,8
24543;Sourzac;703;7,8
24544;Tamniès;;
24547;Terrasson-Lavilledieu;3 380;5,4
24549;Thénac;;
24550;Thenon;793;7,4
24551;Thiviers;1 875;8,9
24552;Thonac;208;8,7
24553;Tocane-Saint-Apre;962;4,7
24554;La Tour-Blanche-Cercles;391;7,9
24555;Tourtoirac;488;8
24557;Trélissac;3 782;2,1
24558;Trémolat;502;6
24559;Tursac;295;10,5
24564;Vanxains;516;8,1
24565;Varaignes;301;7
24568;Vélines;600;8
24569;Vendoire;;
24571;Vergt;1 031;5,9
24573;Verteillac;465;5,8
24577;Vézac;423;5,9
24581;Villamblard;529;7,2
24582;Villars;381;9,7
24584;Villefranche-de-Lonchat;587;2,9
24585;Villefranche-du-Périgord;580;10,7
24586;Villetoureix;563;4,1
24587;Vitrac;659;4,7
25004;Abbévillers;534;3,9
25015;Amancey;370;4,3
25020;Arbouans;469;3,4
25021;Arc-et-Senans;778;4,6
25022;Arcey;671;3,1
25024;Arçon;;
25025;Arc-sous-Cicon;398;7,3
25031;Audincourt;5 583;7,9
25035;Les Auxons;1 068;1,3
25036;Avanne-Aveney;919;2
25039;Avoudrey;457;4,4
25040;Badevel;418;5,7
25043;Bart;864;2,3
25047;Baume-les-Dames;2 616;5,5
25048;Bavans;1 506;2,3
25051;Belleherbe;348;9,5
25056;Besançon;55 297;3,4
25057;Bethoncourt;1 479;3,9
25058;Beure;809;9,4
25060;Bians-les-Usiers;356;3,4
25063;Blamont;515;4,1
25070;Bolandoz;;
25073;Bonnay;358;3,1
25074;Bonnétage;425;2,8
25079;Boujailles;;
25082;Bourguignon;437;3,7
25084;Boussières;518;3,1
25095;Bretonvillers;190;6,8
25105;Byans-sur-Doubs;;
25112;Chalezeule;636;3,6
25114;Chamesol;;
25121;Chapelle-des-Bois;260;5
25127;Charquemont;1 437;5,6
25133;Châtillon-le-Duc;885;1,7
25147;Chemaudin et Vaux;855;2,1
25149;Chenecey-Buillon;323;9,3
25156;Pays-de-Clerval;653;10,6
25157;La Cluse-et-Mijoux;704;2,7
25159;Colombier-Fontaine;594;3,5
25170;Courcelles-lès-Montbéliard;631;3
25186;Cussey-sur-l'Ognon;;
25190;Dampierre-les-Bois;771;3
25193;Damprichard;908;6,3
25195;Dannemarie-sur-Crète;486;2,5
25196;Dasle;737;2,7
25197;Deluz;354;3,7
25200;Devecey;;
25204;Doubs;1 350;1,3
25212;École-Valentin;1 105;2,5
25222;Étalans;683;1,9
25228;Étupes;1 390;2,5
25230;Exincourt;1 542;3,2
25237;Fesches-le-Châtel;1 067;2,8
25240;Les Fins;1 479;4,1
25243;Flangebouche;349;4
25245;Fontain;558;2,2
25248;Les Fontenelles;257;7,4
25254;Les Fourgs;973;3,6
25255;Fournet-Blancheroche;195;7,2
25256;Frambouhans;396;3,3
25258;Franois;925;2,1
25259;Frasne;957;2,3
25271;Gilley;842;2,3
25274;Glay;;
25282;Goux-les-Usiers;348;4
25284;Grand-Charmont;1 598;2,4
25285;Grand'Combe-Châteleu;769;6,4
25287;Grandfontaine;;
25296;Les Gras;455;7
25301;Guyans-Vennes;384;3,9
25304;Hérimoncourt;1 590;6,8
25307;Les Hôpitaux-Neufs;757;1,8
25315;L'Isle-sur-le-Doubs;1 485;6,9
25318;Jougne;1 274;3,5
25320;Labergement-Sainte-Marie;771;2,7
25321;Villers-le-Lac;2 707;4,4
25326;Lantenne-Vertière;252;4,8
25333;Laviron;;
25334;Levier;1 003;2,1
25336;Liesle;312;10,3
25339;Lods;220;11,8
25348;Longevilles-Mont-d'Or;333;4,2
25350;Lougres;;
25356;Maîche;2 127;5,2
25361;Malbuisson;897;1,7
25364;Mamirolle;702;1,6
25367;Mandeure;2 013;4,9
25368;Marchaux-Chaudefontaine;651;1,8
25370;Mathay;999;2,4
25380;Métabief;2 518;1,2
25381;Miserey-Salines;1 190;1,3
25388;Montbéliard;9 513;6,5
25393;Montécheroux;326;8,6
25395;Montfaucon;749;2,3
25397;Montferrand-le-Château;945;2,3
25400;Montgesoye;;
25403;Montlebon;1 108;3,3
25405;Montperreux;622;4
25410;Morre;598;2
25411;Morteau;3 750;3,9
25413;Mouthe;757;3,4
25415;Mouthier-Haute-Pierre;282;11,3
25416;Myon;126;9,5
25418;Nancray;610;3,6
25424;Les Premiers Sapins;767;3,8
25426;Noirefontaine;188;8,5
25428;Nommay;698;1,7
25432;Orchamps-Vennes;1 045;2,5
25434;Ornans;2 332;5,4
25438;Osselle-Routelle;438;2,5
25448;Pelousey;596;2
25452;Pierrefontaine-lès-Blamont;;
25453;Pierrefontaine-les-Varans;731;5,1
25454;Pirey;946;1,7
25462;Pontarlier;9 294;2,7
25463;Pont-de-Roide-Vermondans;1 935;6,6
25467;Pouilley-les-Vignes;933;1,5
25473;Pugey;322;3,4
25475;Quingey;559;6,1
25482;Recologne;;
25493;La Rivière-Drugeon;434;2,5
25494;Rochejean;483;4,8
25495;Roche-lez-Beaupré;1 027;3
25505;Rougemont;589;10,5
25512;Le Russey;1 179;3,4
25519;Saint-Hippolyte;542;8,9
25524;Saint-Maurice-Colombier;439;3,4
25526;Sainte-Suzanne;762;6,6
25527;Saint-Vit;2 025;2,2
25529;Sancey;715;5,5
25532;Saône;1 422;2,3
25537;Scey-Maisières;;
25539;Seloncourt;2 815;4,7
25542;Serre-les-Sapins;830;2,2
25547;Sochaux;1 419;11,8
25549;Sombacour;;
25555;Taillecourt;549;2,7
25558;Tarcenay-Foucherans;668;2,7
25560;Thise;1 376;1,5
25564;Torpes;433;4,8
25571;Trévillers;;
25575;Vaire;;
25578;Valdahon;2 207;1,1
25580;Valentigney;3 857;4,8
25601;Vercel-Villedieu-le-Camp;776;4,9
25609;Verrières-de-Joux;279;5,4
25614;Vieux-Charmont;1 175;2,9
25617;Villars-sous-Dampjoux;;
25632;Voujeaucourt;1 487;3,6
25633;Vuillafans;428;7,7
26002;Albon;845;3,7
26004;Alixan;1 161;2,7
26005;Allan;872;3,6
26006;Allex;1 155;1,6
26008;Ancône;596;2,7
26009;Andancette;554;3,6
26010;Anneyron;1 907;3,1
26011;Aouste-sur-Sye;1 214;2,9
26019;Aurel;;
26023;Barbières;;
26031;La Bâtie-Rolland;497;3,2
26033;La Baume-de-Transit;437;3,9
26034;La Baume-d'Hostun;252;6
26037;Beaumont-lès-Valence;1 762;1,7
26038;Beaumont-Monteux;568;2,8
26039;Beauregard-Baret;376;3,2
26041;Beausemblant;636;2
26045;La Bégude-de-Mazenc;1 024;4,8
26054;Bouchet;700;7,7
26056;Bourdeaux;485;6,4
26057;Bourg-de-Péage;4 655;3,4
26058;Bourg-lès-Valence;9 276;2
26059;Bouvante;254;12,2
26060;Bouvières;;
26061;Bren;290;4,1
26063;Buis-les-Baronnies;1 725;4,9
26064;Chabeuil;3 144;2,8
26065;Chabrillan;;
26070;Chamaret;381;5,8
26071;Chanos-Curson;;
26072;Chantemerle-les-Blés;;
26073;Chantemerle-lès-Grignan;176;6,3
26074;La Chapelle-en-Vercors;671;3,6
26077;Charmes-sur-l'Herbasse;;
26078;Charols;430;2,8
26079;Charpey;636;1,9
26081;Châteaudouble;;
26083;Châteauneuf-de-Galaure;739;6,2
26084;Châteauneuf-sur-Isère;1 924;2,7
26085;Châteauneuf-du-Rhône;1 326;5,6
26086;Châtillon-en-Diois;843;3,8
26087;Châtillon-Saint-Jean;570;2,1
26088;Chatuzange-le-Goubet;2 527;0,9
26093;Clansayes;280;5
26094;Claveyson;409;3,2
26095;Cléon-d'Andran;503;5,6
26096;Clérieux;890;2,7
26097;Cliousclat;333;6
26099;Colonzelle;328;4
26100;Combovin;;
26103;Condorcet;368;6,3
26106;La Coucourde;529;4,2
26107;Crépol;252;6,3
26108;Crest;4 460;4,7
26113;Die;3 093;4,1
26114;Dieulefit;2 324;3,6
26115;Divajeu;295;4,1
26116;Donzère;2 409;5,4
26118;Épinouze;676;3,8
26119;Érôme;429;3,3
26121;Espeluche;535;2,8
26124;Étoile-sur-Rhône;2 308;2,8
26125;Eurre;635;2
26138;La Garde-Adhémar;661;7,3
26139;Génissieux;;
26143;Le Grand-Serre;496;5,4
26144;Grane;1 010;2,4
26145;Les Granges-Gontardes;313;4,5
26146;Grignan;1 155;7,8
26148;Hauterives;914;3,1
26149;Hostun;442;5
26154;Lachau;;
26155;Lapeyrouse-Mornay;;
26156;Larnage;473;2,3
26157;La Laupie;;
26162;Lens-Lestang;463;2,6
26165;Livron-sur-Drôme;4 172;2,9
26166;Loriol-sur-Drôme;2 658;2,5
26167;Luc-en-Diois;474;5,7
26168;Lus-la-Croix-Haute;717;3,6
26169;Malataverne;930;2,6
26170;Malissard;1 418;1,5
26172;Manthes;305;4,9
26176;Marsanne;706;5,9
26177;Marsaz;;
26178;Menglon;373;2,9
26179;Mercurol-Veaunes;1 155;3,3
26181;Mévouillon;218;5,5
26182;Mirabel-aux-Baronnies;1 088;4,2
26185;Mirmande;394;6,6
26188;Mollans-sur-Ouvèze;1 099;6,5
26191;Montboucher-sur-Jabron;1 147;2,2
26193;Montbrun-les-Bains;704;6,4
26196;Montéléger;;
26197;Montélier;1 632;1
26198;Montélimar;19 708;4,7
26202;Montjoux;235;6
26206;Montmeyran;1 360;2,4
26207;Montmiral;;
26208;Montoison;807;3
26210;Valherbasse;557;5,6
26211;Montségur-sur-Lauzon;706;4,4
26212;Montvendre;548;4,7
26213;Moras-en-Valloire;321;7,2
26215;La Motte-Chalancon;472;3,6
26216;La Motte-de-Galaure;524;3,4
26218;Mours-Saint-Eusèbe;1 347;1,5
26220;Nyons;4 767;6,5
26225;Parnans;;
26226;Le Pègue;252;4,8
26231;Peyrins;1 146;2,9
26232;Peyrus;344;3,2
26234;Piégros-la-Clastre;497;2,2
26235;Pierrelatte;5 776;5,5
26238;Les Pilles;178;7,9
26243;Le Poët-Laval;599;2,8
26247;Ponsas;278;5,4
26248;Pontaix;155;7,1
26249;Pont-de-Barret;396;4,5
26250;Pont-de-l'Isère;1 464;1,5
26251;Portes-en-Valdaine;;
26252;Portes-lès-Valence;3 849;1
26257;Puygiron;;
26261;Réauville;297;4,7
26264;Rémuzat;273;9,2
26271;La Roche-de-Glun;1 514;1
26273;Rochefort-Samson;469;3,8
26275;Rochegude;891;4,5
26276;Roche-Saint-Secret-Béconne;317;3,5
26278;La Roche-sur-le-Buis;280;5
26281;Romans-sur-Isère;15 681;3
26285;Rousset-les-Vignes;235;5,5
26287;Roynac;265;7,5
26288;Sahune;236;5,9
26289;Saillans;989;4,7
26290;Saint-Agnan-en-Vercors;491;4,1
26292;Saint-Auban-sur-l'Ouvèze;187;6,4
26295;Saint-Barthélemy-de-Vals;888;3,4
26298;Saint-Christophe-et-le-Laris;222;5
26301;Saint-Donat-sur-l'Herbasse;2 002;3
26305;Saint-Gervais-sur-Roubion;562;4,3
26306;Sainte-Jalle;;
26307;Saint-Jean-en-Royans;1 683;5,6
26309;Saint-Julien-en-Vercors;;
26311;Saint-Laurent-en-Royans;590;4,2
26312;Saint-Marcel-lès-Sauzet;583;4,5
26313;Saint-Marcel-lès-Valence;2 434;2,3
26314;Saint-Martin-d'Août;199;6
26317;Saint-Maurice-sur-Eygues;446;3,4
26320;Saint-Nazaire-en-Royans;388;7,7
26322;Saint-Pantaléon-les-Vignes;266;4,1
26323;Saint-Paul-lès-Romans;799;3
26324;Saint-Paul-Trois-Châteaux;4 157;3,8
26325;Saint-Rambert-d'Albon;2 738;4,4
26326;Saint-Restitut;797;5
26330;Saint-Sorlin-en-Valloire;981;1,6
26332;Saint-Uze;1 023;4,3
26333;Saint-Vallier;1 927;7,3
26337;Saulce-sur-Rhône;832;2
26338;Sauzet;983;3,2
26339;Savasse;751;6,7
26340;Séderon;298;7,4
26341;Serves-sur-Rhône;344;3,5
26345;Suze-la-Rousse;1 189;7,7
26347;Tain-l'Hermitage;3 186;4,8
26348;Taulignan;1 093;5,2
26353;Les Tourrettes;426;2,6
26357;Tulette;1 122;9
26358;Upie;682;1,8
26360;Valaurie;393;4,1
26362;Valence;31 692;3,1
26367;Venterol;477;4,2
26368;Vercheny;222;5,4
26373;Vesc;193;5,7
26377;Vinsobres;790;3,8
26379;Granges-les-Beaumont;383;3,9
26381;Jaillans;396;3,3
27002;Acon;;
27003;Acquigny;748;3,7
27008;Alizay;484;2,7
27011;Amfreville-Saint-Amand;;
27015;Andé;570;3,3
27016;Les Andelys;3 278;4
27018;Appeville-Annebault;507;3,9
27020;Arnières-sur-Iton;826;9,9
27022;Le Val d'Hazey;1 799;1,4
27025;Autheuil-Authouillet;475;2,5
27032;Chambois;609;3,3
27037;Barc;;
27043;Les Baux-de-Breteuil;435;6,2
27049;Mesnil-en-Ouche;2 835;4,6
27051;Beaumont-le-Roger;1 371;5,5
27052;Le Bec-Hellouin;;
27056;Bernay;4 833;6,2
27058;Les Trois Lacs;;
27062;Les Monts du Roumois;688;1,9
27064;Berville-sur-Mer;;
27065;Beuzeville;2 506;4,9
27067;Bézu-Saint-Éloi;;
27069;Bois-Arnault;386;3,1
27070;Frenelles-en-Vexin;713;2,1
27072;Bois-Jérôme-Saint-Ouen;;
27085;Flancourt-Crescy-en-Roumois;645;1,7
27089;Thénouville;;
27090;Bosroumois;1 563;0,9
27091;Bosgouet;;
27100;Boulleville;630;3
27102;Bouquetot;483;2,5
27103;Bourg-Achard;1 686;3,7
27105;Grand Bourgtheroulde;1 703;1,9
27107;Bourneville-Sainte-Croix;586;3,6
27108;Bourth;683;3,1
27112;Breteuil;2 122;6,2
27114;Breuilpont;619;2,3
27116;Brionne;1 895;6,5
27117;Broglie;550;8
27119;Bueil;;
27126;Campigny;;
27129;Caorches-Saint-Nicolas;315;3,5
27130;Capelle-les-Grands;;
27133;Caumont;500;2,8
27151;Charleval;778;3,7
27152;Château-sur-Epte;279;5,7
27157;Marbois;623;2,7
27165;Conches-en-Ouche;1 954;2,3
27169;Conteville;433;4,4
27170;Cormeilles;751;9,9
27174;Corneville-sur-Risle;647;2,9
27179;Courbépine;;
27180;Courcelles-sur-Seine;872;1,3
27183;La Couture-Boussey;1 036;3,1
27188;Criquebeuf-sur-Seine;671;2,1
27191;Clef Vallée d'Eure;1 172;1,9
27193;Croth;628;2,1
27196;Les Damps;529;2,1
27198;Mesnils-sur-Iton;2 873;3,7
27207;Drucourt;;
27209;Écaquelon;293;4,4
27213;Vexin-sur-Epte;2 876;3,2
27218;Épaignes;710;3,4
27226;Étrépagny;1 585;2,3
27229;Évreux;16 787;7,8
27230;Ézy-sur-Eure;1 722;2,7
27233;Fatouville-Grestain;438;7,8
27239;Ferrières-Saint-Hilaire;;
27240;La Ferrière-sur-Risle;181;7,7
27242;Le Fidelaire;599;4,5
27243;Fiquefleur-Équainville;418;6,2
27246;Fleury-sur-Andelle;788;4,6
27252;Fontaine-la-Louvet;218;5
27254;Fontaine-sous-Jouy;455;2,4
27260;Foulbec;;
27263;Le Perrey;576;3,3
27275;Gaillon;2 389;3,6
27278;Garennes-sur-Eure;908;2,5
27279;Gasny;1 340;2,1
27284;Gisors;4 127;4,6
27285;Giverny;313;5,4
27288;Glos-sur-Risle;;
27290;Goupil-Othon;;
27299;Gravigny;1 535;2,3
27300;Grosley-sur-Risle;297;4,4
27302;Le Bosc du Theil;;
27311;Harcourt;402;3,5
27316;Hauville;576;3,1
27322;La Haye-Malherbe;670;2,8
27332;Heudebouville;382;2,9
27335;Heudreville-sur-Eure;530;2,1
27343;Houlbec-Cocherel;661;2
27348;Igoville;;
27350;Illiers-l'Évêque;496;4
27351;Incarville;593;2,2
27355;Ivry-la-Bataille;1 314;4
27365;Léry;688;2
27367;Lieurey;807;5,7
27372;Longchamps;;
27375;Louviers;6 617;5,8
27377;Lyons-la-Forêt;490;5,9
27378;La Madeleine-de-Nonancourt;627;2,7
27385;Manneville-sur-Risle;699;3,3
27386;Le Manoir;434;4,1
27390;Marcilly-la-Campagne;525;2,9
27391;Marcilly-sur-Eure;769;3,1
27397;Ménilles;735;3,1
27398;Menneval;756;2
27406;Mesnil-sur-l'Estrée;491;2,4
27413;Montfort-sur-Risle;332;5,4
27414;Montreuil-l'Argillé;439;5,2
27415;Morainville-Jouveaux;274;5,5
27422;Muids;;
27423;Muzy;395;3,8
27425;Nassandres sur Risle;1 087;2,2
27426;Neaufles-Saint-Martin;617;1,9
27427;Neaufles-Auvergny;305;6,6
27428;Le Neubourg;2 008;2,8
27431;La Neuve-Lyre;356;10,4
27438;Nonancourt;1 030;7,4
27448;Pacy-sur-Eure;2 343;4,5
27453;Perriers-sur-Andelle;711;1,8
27457;Piseux;338;4,4
27458;Pîtres;920;1,8
27467;Pont-Audemer;4 164;7,8
27468;Pont-Authou;;
27469;Pont-de-l'Arche;1 589;4
27470;Pont-Saint-Pierre;573;5,9
27474;Poses;604;2,3
27481;Pullay;;
27485;Quillebeuf-sur-Seine;462;11,7
27487;Radepont;315;5,4
27493;Romilly-sur-Andelle;1 351;1,7
27496;Rosay-sur-Lieure;317;3,8
27497;Rougemontiers;;
27500;Routot;663;4,4
27502;Rugles;1 191;6,6
27507;Saint-André-de-l'Eure;1 759;3,4
27516;Treis-Sants-en-Ouche;697;2,9
27517;Saint-Aubin-sur-Gaillon;871;1,8
27528;Le Vaudreuil;1 492;1,3
27538;Saint-Étienne-l'Allier;275;6,5
27542;Saint-Georges-du-Vièvre;437;4,6
27543;Saint-Georges-Motel;433;4,6
27547;Saint-Germain-la-Campagne;413;2,7
27548;Saint-Germain-sur-Avre;575;2,8
27554;La Chapelle-Longueville;1 366;3,4
27561;Saint-Maclou;325;5,8
27562;Saint-Marcel;1 898;2,3
